0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410
888.42523,256.63477,1.0,889.39496,269.00723,1.0,890.59283,281.9369,1.0,895.87836,303.44742,1.0,901.8061,316.9064,1.0,912.43756,331.1289,1.0,921.77216,338.26703,1.0,941.0057,347.11096,1.0,968.3463,350.3041,1.0,994.616,345.00665,1.0,1011.14136,334.6348,1.0,1018.8901,326.74597,1.0,1027.7025,311.9206,1.0,1035.0375,290.76184,1.0,1037.0182,276.6575,1.0,1037.3762,263.65527,1.0,1036.9241,251.2275,1.0,901.8793,237.05753,1.0,907.6181,231.04861,1.0,917.09937,226.98785,1.0,930.6938,225.54698,1.0,947.1965,225.97461,1.0,980.51434,223.99635,1.0,996.24133,222.14613,1.0,1009.14307,222.61009,1.0,1018.4177,226.19626,1.0,1024.0294,231.9235,1.0,965.0359,247.90808,1.0,965.8916,260.00195,1.0,966.4652,268.15018,1.0,966.85187,274.96915,1.0,954.22394,285.83734,1.0,958.6115,288.38254,1.0,966.63904,288.15594,1.0,974.39294,288.0274,1.0,978.5833,285.15298,1.0,916.4343,248.6905,1.0,923.07965,244.7469,1.0,933.91846,243.7257,1.0,945.78864,248.20383,1.0,936.08307,249.90746,1.0,925.7913,250.73259,1.0,981.78064,247.37334,1.0,993.07587,241.76315,1.0,1003.75287,242.00687,1.0,1010.11804,245.59453,1.0,1001.07294,248.3157,1.0,991.09674,248.29411,1.0,943.1047,313.41672,1.0,952.43207,305.12772,1.0,959.3917,302.20737,1.0,966.6394,303.39618,1.0,973.9338,302.05975,1.0,981.1008,304.8394,1.0,990.5556,313.378,1.0,986.11896,317.09796,1.0,974.89417,320.83704,1.0,967.2991,321.52396,1.0,960.082,321.17612,1.0,948.4467,317.44208,1.0,945.3065,313.00623,1.0,961.3695,310.86993,1.0,966.77637,310.9673,1.0,972.7303,310.8686,1.0,988.4617,312.9452,1.0,972.9062,311.89413,1.0,967.2291,311.98828,1.0,961.4693,311.70978,1.0,929.6605,246.648,1.0,997.8856,244.48837,1.0,958.30585,286.50674,0.9979956,969.4345,447.695,0.99964905,812.16864,448.606,0.99964905,764.8802,699.97845,0.9783544,773.5947,921.9924,0.97921616,1126.7003,446.78403,0.9997633,1179.3278,696.78436,0.9876285,1175.0461,916.2188,0.97163993,976.08636,956.2099,0.9946708,873.72375,953.1333,0.9955251,880.0692,1267.4753,0.23010854,855.6064,1614.1648,0.046960637,1078.449,959.2865,0.9946708,1077.941,1315.4542,0.16120778,1049.0912,1624.9412,0.023223814,926.3407,255.09637,0.99602944,990.1844,250.97165,0.99146646,898.0359,265.5621,0.9907978,1022.1913,263.37674,0.9944891,1006.51794,1744.6139,0.014007315,1006.51794,1744.6139,0.014007315,1049.4269,1661.4863,0.011542347,865.1755,1731.6736,0.022730565,865.1755,1731.6736,0.022730565,856.85565,1662.9758,0.018918963,1174.1716,905.59766,1.0,1141.6615,929.7895,1.0,1123.163,962.9352,1.0,1115.5856,991.988,1.0,1107.0784,1014.73346,1.0,1147.8639,975.09576,1.0,1145.0785,1006.7542,1.0,1142.0901,1026.1322,1.0,1139.5192,1042.0159,1.0,1167.4386,978.27264,1.0,1160.9452,1008.541,1.0,1154.3212,1025.9647,1.0,1147.8732,1038.4293,1.0,1180.9039,979.2269,1.0,1173.3575,1007.12885,1.0,1166.6438,1022.6691,1.0,1160.2953,1034.7325,1.0,1188.845,978.82837,1.0,1181.5198,1005.72736,1.0,1174.7544,1019.951,1.0,1169.1824,1030.3608,1.0,770.4424,938.6278,1.0,810.0713,951.45624,1.0,829.99646,981.80896,1.0,838.09705,1011.823,1.0,847.76605,1033.0671,1.0,799.86957,1019.44525,1.0,815.09863,1056.4436,1.0,823.3652,1076.2959,1.0,827.3643,1092.1115,1.0,778.03864,1021.3411,1.0,797.2394,1058.216,1.0,808.85925,1077.1451,1.0,815.274,1091.1698,1.0,765.0921,1017.72815,1.0,785.25085,1049.8302,1.0,797.459,1068.278,1.0,805.68677,1081.2025,1.0,757.5131,1012.28656,1.0,777.3102,1038.1202,1.0,789.78564,1053.8937,1.0,798.9989,1065.329,1.0
888.42523,256.63477,1.0,889.39496,269.00723,1.0,890.59283,281.9369,1.0,895.87836,303.44742,1.0,901.8061,316.9064,1.0,912.43756,331.1289,1.0,921.77216,338.26703,1.0,941.0057,347.11096,1.0,968.3463,350.3041,1.0,994.616,345.00665,1.0,1011.14136,334.6348,1.0,1018.8901,326.74597,1.0,1027.7025,311.9206,1.0,1035.0375,290.76184,1.0,1037.0182,276.6575,1.0,1037.3762,263.65527,1.0,1036.9241,251.2275,1.0,901.8793,237.05753,1.0,907.6181,231.04861,1.0,917.09937,226.98785,1.0,930.6938,225.54698,1.0,947.1965,225.97461,1.0,980.51434,223.99635,1.0,996.24133,222.14613,1.0,1009.14307,222.61009,1.0,1018.4177,226.19626,1.0,1024.0294,231.9235,1.0,965.0359,247.90808,1.0,965.8916,260.00195,1.0,966.4652,268.15018,1.0,966.85187,274.96915,1.0,954.22394,285.83734,1.0,958.6115,288.38254,1.0,966.63904,288.15594,1.0,974.39294,288.0274,1.0,978.5833,285.15298,1.0,916.4343,248.6905,1.0,923.07965,244.7469,1.0,933.91846,243.7257,1.0,945.78864,248.20383,1.0,936.08307,249.90746,1.0,925.7913,250.73259,1.0,981.78064,247.37334,1.0,993.07587,241.76315,1.0,1003.75287,242.00687,1.0,1010.11804,245.59453,1.0,1001.07294,248.3157,1.0,991.09674,248.29411,1.0,943.1047,313.41672,1.0,952.43207,305.12772,1.0,959.3917,302.20737,1.0,966.6394,303.39618,1.0,973.9338,302.05975,1.0,981.1008,304.8394,1.0,990.5556,313.378,1.0,986.11896,317.09796,1.0,974.89417,320.83704,1.0,967.2991,321.52396,1.0,960.082,321.17612,1.0,948.4467,317.44208,1.0,945.3065,313.00623,1.0,961.3695,310.86993,1.0,966.77637,310.9673,1.0,972.7303,310.8686,1.0,988.4617,312.9452,1.0,972.9062,311.89413,1.0,967.2291,311.98828,1.0,961.4693,311.70978,1.0,929.6605,246.648,1.0,997.8856,244.48837,1.0,958.806,286.059,0.998094,969.5938,447.56085,0.99965924,812.42126,448.58542,0.99965924,764.9941,699.91284,0.97929955,773.65674,922.2537,0.9802854,1126.7662,446.5363,0.9997717,1179.3903,696.0237,0.9880841,1175.1372,916.2873,0.9727714,976.0323,954.1783,0.9947016,874.1733,952.75354,0.99556875,880.1073,1280.8058,0.2494137,856.07324,1642.6168,0.051698916,1077.8914,955.603,0.9947016,1078.0706,1319.9613,0.17543954,1056.1797,1653.1394,0.026202409,927.2663,253.01245,0.9962246,991.52893,249.50328,0.9919314,899.30347,264.78815,0.9913014,1021.48236,262.34665,0.99480784,1011.6616,1776.1017,0.015908938,1011.6616,1776.1017,0.015908938,1057.3427,1693.6095,0.012401987,872.2349,1762.7087,0.025226636,872.2349,1762.7087,0.025226636,856.8938,1691.153,0.020581506,1176.357,924.80994,1.0,1139.8488,939.6369,1.0,1122.3378,970.3423,1.0,1115.194,998.0952,1.0,1106.6279,1018.92145,1.0,1149.4387,999.97675,1.0,1139.633,1032.6433,1.0,1132.5736,1052.5343,1.0,1127.0286,1067.8566,1.0,1168.4692,1002.33136,1.0,1157.9564,1035.0627,1.0,1148.7112,1055.7091,1.0,1140.5887,1071.1344,1.0,1180.8737,1000.4285,1.0,1169.0757,1030.1265,1.0,1159.4165,1048.7867,1.0,1150.9788,1062.893,1.0,1187.6053,996.1267,1.0,1176.2605,1022.3781,1.0,1167.4686,1038.0474,1.0,1159.4656,1049.8856,1.0,770.4424,938.6278,1.0,810.0713,951.45624,1.0,829.99646,981.80896,1.0,838.09705,1011.823,1.0,847.76605,1033.0671,1.0,799.86957,1019.44525,1.0,815.09863,1056.4436,1.0,823.3652,1076.2959,1.0,827.3643,1092.1115,1.0,778.03864,1021.3411,1.0,797.2394,1058.216,1.0,808.85925,1077.1451,1.0,815.274,1091.1698,1.0,765.0921,1017.72815,1.0,785.25085,1049.8302,1.0,797.459,1068.278,1.0,805.68677,1081.2025,1.0,757.5131,1012.28656,1.0,777.3102,1038.1202,1.0,789.78564,1053.8937,1.0,798.9989,1065.329,1.0
888.42523,256.63477,1.0,889.39496,269.00723,1.0,890.59283,281.9369,1.0,895.87836,303.44742,1.0,901.8061,316.9064,1.0,912.43756,331.1289,1.0,921.77216,338.26703,1.0,941.0057,347.11096,1.0,968.3463,350.3041,1.0,994.616,345.00665,1.0,1011.14136,334.6348,1.0,1018.8901,326.74597,1.0,1027.7025,311.9206,1.0,1035.0375,290.76184,1.0,1037.0182,276.6575,1.0,1037.3762,263.65527,1.0,1036.9241,251.2275,1.0,901.8793,237.05753,1.0,907.6181,231.04861,1.0,917.09937,226.98785,1.0,930.6938,225.54698,1.0,947.1965,225.97461,1.0,980.51434,223.99635,1.0,996.24133,222.14613,1.0,1009.14307,222.61009,1.0,1018.4177,226.19626,1.0,1024.0294,231.9235,1.0,965.0359,247.90808,1.0,965.8916,260.00195,1.0,966.4652,268.15018,1.0,966.85187,274.96915,1.0,954.22394,285.83734,1.0,958.6115,288.38254,1.0,966.63904,288.15594,1.0,974.39294,288.0274,1.0,978.5833,285.15298,1.0,916.4343,248.6905,1.0,923.07965,244.7469,1.0,933.91846,243.7257,1.0,945.78864,248.20383,1.0,936.08307,249.90746,1.0,925.7913,250.73259,1.0,981.78064,247.37334,1.0,993.07587,241.76315,1.0,1003.75287,242.00687,1.0,1010.11804,245.59453,1.0,1001.07294,248.3157,1.0,991.09674,248.29411,1.0,943.1047,313.41672,1.0,952.43207,305.12772,1.0,959.3917,302.20737,1.0,966.6394,303.39618,1.0,973.9338,302.05975,1.0,981.1008,304.8394,1.0,990.5556,313.378,1.0,986.11896,317.09796,1.0,974.89417,320.83704,1.0,967.2991,321.52396,1.0,960.082,321.17612,1.0,948.4467,317.44208,1.0,945.3065,313.00623,1.0,961.3695,310.86993,1.0,966.77637,310.9673,1.0,972.7303,310.8686,1.0,988.4617,312.9452,1.0,972.9062,311.89413,1.0,967.2291,311.98828,1.0,961.4693,311.70978,1.0,929.6605,246.648,1.0,997.8856,244.48837,1.0,958.8636,289.01315,0.998105,969.6672,447.5302,0.99966156,812.5149,448.54492,0.99966156,765.05597,700.0526,0.97983307,773.6709,923.3616,0.9808932,1126.8195,446.5155,0.99977547,1179.4856,695.3033,0.9884663,1175.19,915.97437,0.9735186,975.9484,953.89465,0.9946264,874.7054,952.7727,0.9955364,879.0308,1285.8584,0.2620086,856.12494,1653.3743,0.054888092,1077.1914,955.01654,0.9946264,1078.6786,1321.1534,0.18116145,1058.2808,1658.7686,0.027959442,927.29755,253.71745,0.9962414,991.55585,250.8705,0.9920505,899.67505,265.37805,0.9914367,1021.0302,262.32162,0.9949088,1013.0366,1783.2461,0.016943574,1013.0366,1783.2461,0.016943574,1059.715,1699.905,0.012988216,873.09784,1774.296,0.02681156,873.09784,1774.296,0.02681156,856.9392,1702.7566,0.021875972,1175.1786,928.381,1.0,1139.3121,938.9773,1.0,1121.5607,969.48376,1.0,1114.6545,997.63837,1.0,1106.3558,1018.83606,1.0,1149.1245,1002.2554,1.0,1138.9724,1035.7831,1.0,1131.6318,1054.8392,1.0,1126.31,1069.2957,1.0,1167.4146,1004.6642,1.0,1156.6483,1040.0936,1.0,1147.4606,1060.8662,1.0,1140.075,1076.7609,1.0,1178.9401,1002.3973,1.0,1167.5277,1034.9512,1.0,1157.7712,1052.7323,1.0,1149.2202,1066.8955,1.0,1185.1156,997.70404,1.0,1173.9733,1025.581,1.0,1165.0784,1041.4913,1.0,1156.782,1053.6138,1.0,770.9482,938.78674,1.0,810.9093,950.87665,1.0,830.1552,980.4552,1.0,838.3739,1010.9522,1.0,848.02856,1032.2692,1.0,799.8408,1017.5283,1.0,815.66345,1055.7704,1.0,825.17664,1076.4857,1.0,831.267,1092.767,1.0,778.92334,1020.8093,1.0,798.73364,1059.0514,1.0,811.2718,1079.1953,1.0,819.11383,1095.1793,1.0,766.1401,1018.57086,1.0,786.7799,1052.8625,1.0,799.96704,1072.6875,1.0,808.4526,1087.1671,1.0,760.3063,1014.6685,1.0,778.5754,1042.9899,1.0,792.068,1059.6497,1.0,802.40076,1071.775,1.0
888.29755,256.94504,1.0,889.3185,269.43552,1.0,890.5696,282.47363,1.0,896.04095,304.11752,1.0,902.1317,317.56018,1.0,912.8766,331.67313,1.0,922.1326,338.7298,1.0,941.1352,347.5342,1.0,968.13873,350.7539,1.0,994.15,345.3786,1.0,1010.6384,334.99158,1.0,1018.421,327.11853,1.0,1027.2783,312.3472,1.0,1034.6418,291.11725,1.0,1036.6052,276.92654,1.0,1036.9586,263.81488,1.0,1036.4841,251.25804,1.0,901.6852,236.87196,1.0,907.5026,230.69887,1.0,917.0954,226.51668,1.0,930.75195,225.00471,1.0,947.25055,225.4102,1.0,980.1024,223.40398,1.0,995.7482,221.578,1.0,1008.6405,222.08115,1.0,1017.9536,225.75137,1.0,1023.5784,231.58311,1.0,964.81396,247.60289,1.0,965.6568,259.74713,1.0,966.24066,267.88998,1.0,966.6285,274.7157,1.0,954.0499,285.83136,1.0,958.39386,288.3414,1.0,966.3698,288.03003,1.0,974.04126,287.9419,1.0,978.181,285.08554,1.0,916.0571,248.48979,1.0,922.8174,244.29497,1.0,933.78156,243.27577,1.0,945.4739,248.01028,1.0,935.80176,249.72972,1.0,925.5103,250.57404,1.0,981.5389,247.13657,1.0,992.80786,241.20999,1.0,1003.60626,241.44762,1.0,1009.9365,245.29776,1.0,1000.8605,248.0638,1.0,990.8576,248.05779,1.0,942.5514,313.44165,1.0,952.03015,305.05447,1.0,959.104,302.08472,1.0,966.3346,303.2241,1.0,973.664,301.88422,1.0,980.8723,304.6899,1.0,990.49963,313.28906,1.0,985.8091,317.05502,1.0,974.46936,320.80875,1.0,966.898,321.49213,1.0,959.6813,321.16824,1.0,947.9896,317.48553,1.0,944.8013,313.04974,1.0,961.03125,310.7983,1.0,966.4537,310.85272,1.0,972.3588,310.77783,1.0,988.3518,312.86423,1.0,972.56055,311.84485,1.0,966.83923,311.94858,1.0,961.08875,311.7086,1.0,929.4971,246.36996,1.0,997.44946,244.12703,1.0,958.90204,291.05768,0.9980384,969.7046,447.4929,0.9996594,812.548,448.50693,0.9996594,765.0716,700.2889,0.98005116,773.58875,924.28284,0.98137015,1126.8612,446.47888,0.99977595,1179.5234,694.69324,0.98875195,1175.2115,915.83606,0.97404206,975.416,953.63776,0.99459076,874.7547,952.77374,0.9955342,876.83496,1289.3232,0.27106136,856.1653,1659.1984,0.057848558,1076.0773,954.5017,0.99459076,1078.5826,1321.9124,0.18357493,1058.3754,1661.6167,0.02920998,927.1841,254.36255,0.9961033,991.39777,252.04791,0.99187464,899.78516,265.7066,0.99121535,1019.9676,262.3285,0.99482685,1015.4455,1787.374,0.017600162,1015.4455,1787.374,0.017600162,1059.6943,1702.3606,0.01344035,873.0683,1780.5919,0.028116655,873.0683,1780.5919,0.028116655,857.0916,1709.6628,0.023137227,1175.4584,927.9836,1.0,1138.4037,939.22955,1.0,1121.5383,970.07275,1.0,1114.3552,998.8254,1.0,1105.9181,1019.3377,1.0,1149.2513,1002.19977,1.0,1138.8524,1036.2754,1.0,1131.6819,1054.8151,1.0,1126.2971,1068.7748,1.0,1167.9283,1004.4872,1.0,1156.6433,1040.0422,1.0,1147.5372,1059.8021,1.0,1140.074,1075.107,1.0,1179.5298,1001.8108,1.0,1167.7307,1033.8646,1.0,1157.9457,1050.9297,1.0,1149.5188,1064.2837,1.0,1185.2593,996.7407,1.0,1173.9584,1023.3203,1.0,1164.8529,1038.0208,1.0,1156.4868,1048.8687,1.0,770.71564,939.0365,1.0,810.44055,950.95105,1.0,829.8231,980.85443,1.0,838.56616,1011.2499,1.0,848.2092,1032.766,1.0,799.7772,1017.44476,1.0,816.44147,1056.039,1.0,825.9279,1076.8496,1.0,831.692,1093.2552,1.0,779.116,1021.1827,1.0,799.6979,1059.6359,1.0,812.2101,1079.7948,1.0,819.6633,1095.9045,1.0,766.4561,1019.3021,1.0,787.27057,1054.0675,1.0,800.56067,1073.8193,1.0,808.8756,1088.5276,1.0,760.50226,1015.82983,1.0,778.84906,1044.6191,1.0,792.3203,1061.3799,1.0,802.4175,1073.7615,1.0
888.16986,257.25534,1.0,889.242,269.8638,1.0,890.54626,283.01035,1.0,896.2036,304.78763,1.0,902.4573,318.214,1.0,913.3157,332.21732,1.0,922.49304,339.19257,1.0,941.2647,347.95746,1.0,967.93115,351.20374,1.0,993.684,345.75052,1.0,1010.13556,335.34836,1.0,1017.952,327.49106,1.0,1026.8541,312.7738,1.0,1034.2462,291.47266,1.0,1036.1921,277.1956,1.0,1036.5409,263.9745,1.0,1036.0442,251.28859,1.0,901.49115,236.6864,1.0,907.38715,230.34912,1.0,917.09143,226.04552,1.0,930.8101,224.46246,1.0,947.3047,224.84581,1.0,979.6905,222.8116,1.0,995.2551,221.00987,1.0,1008.1379,221.5522,1.0,1017.4895,225.3065,1.0,1023.1274,231.24274,1.0,964.592,247.29771,1.0,965.42194,259.49228,1.0,966.0161,267.6298,1.0,966.405,274.46222,1.0,953.87585,285.82535,1.0,958.1762,288.3003,1.0,966.1006,287.9041,1.0,973.68964,287.85638,1.0,977.7787,285.01813,1.0,915.6799,248.28906,1.0,922.5551,243.84303,1.0,933.64465,242.82585,1.0,945.1591,247.81676,1.0,935.52045,249.55199,1.0,925.2293,250.41547,1.0,981.2972,246.89978,1.0,992.53986,240.65683,1.0,1003.45966,240.88835,1.0,1009.755,245.00098,1.0,1000.64795,247.81189,1.0,990.6184,247.82146,1.0,941.9981,313.46658,1.0,951.62823,304.98123,1.0,958.81635,301.96207,1.0,966.0297,303.052,1.0,973.39417,301.70868,1.0,980.64386,304.5404,1.0,990.4436,313.2001,1.0,985.49927,317.0121,1.0,974.04456,320.7805,1.0,966.497,321.4603,1.0,959.28064,321.16034,1.0,947.5326,317.529,1.0,944.2961,313.09323,1.0,960.693,310.72668,1.0,966.131,310.73816,1.0,971.9873,310.68704,1.0,988.24194,312.78323,1.0,972.21497,311.7956,1.0,966.44934,311.90887,1.0,960.7082,311.7074,1.0,929.3336,246.09193,1.0,997.0133,243.76567,1.0,958.9371,291.9595,0.99791235,969.81934,447.46866,0.99964905,812.7553,448.47812,0.99964905,765.098,700.75476,0.9803415,773.56335,925.96136,0.98182136,1126.8833,446.4592,0.9997716,1179.6407,694.56287,0.9889782,1175.2456,915.86005,0.97450507,974.4404,954.1498,0.9944727,874.69543,952.9115,0.99545467,872.3672,1290.972,0.27627188,855.612,1658.7388,0.05980151,1074.1854,955.388,0.9944727,1078.5298,1324.9326,0.18528886,1058.3267,1665.4913,0.030343058,927.1638,254.60818,0.9958566,991.4114,252.63971,0.991444,899.88477,265.9223,0.99085546,1019.63513,262.31378,0.994601,1015.4273,1792.378,0.018146668,1015.4273,1792.378,0.018146668,1059.631,1706.019,0.013813986,873.01855,1781.1161,0.02896124,873.01855,1781.1161,0.02896124,856.8023,1708.4152,0.023973443,1175.4474,927.1652,1.0,1138.2042,938.7765,1.0,1121.5908,969.91547,1.0,1114.3401,998.6367,1.0,1105.797,1019.2195,1.0,1149.1532,1002.0443,1.0,1138.8065,1036.1915,1.0,1131.722,1054.7844,1.0,1126.4147,1068.8096,1.0,1167.9825,1004.1154,1.0,1156.8052,1039.8197,1.0,1147.829,1059.7745,1.0,1140.5458,1075.3268,1.0,1179.6938,1001.28577,1.0,1168.0396,1033.1013,1.0,1158.4031,1050.1342,1.0,1150.2543,1063.3933,1.0,1185.6027,995.82434,1.0,1174.2625,1021.9978,1.0,1165.2705,1036.3975,1.0,1157.1335,1046.9772,1.0,770.8807,938.6823,1.0,810.73474,950.7552,1.0,829.98303,980.6078,1.0,838.5141,1011.2859,1.0,848.3856,1032.9797,1.0,799.79645,1017.7303,1.0,816.49133,1056.307,1.0,826.1296,1077.2677,1.0,832.0548,1093.642,1.0,778.8899,1021.32544,1.0,799.7919,1059.707,1.0,812.45306,1079.8969,1.0,819.95245,1096.1028,1.0,766.1126,1019.0859,1.0,787.2312,1053.7625,1.0,800.55286,1073.6936,1.0,808.9177,1088.5393,1.0,760.0724,1015.2848,1.0,778.35223,1044.0825,1.0,791.96954,1060.9229,1.0,802.04553,1073.432,1.0
888.04224,257.5656,1.0,889.16547,270.29208,1.0,890.52295,283.54706,1.0,896.3662,305.45773,1.0,902.7829,318.86777,1.0,913.7547,332.76154,1.0,922.8535,339.65533,1.0,941.3942,348.3807,1.0,967.7236,351.65356,1.0,993.218,346.12244,1.0,1009.6326,335.70514,1.0,1017.483,327.86362,1.0,1026.4299,313.2004,1.0,1033.8506,291.82803,1.0,1035.7792,277.46466,1.0,1036.1233,264.13412,1.0,1035.6042,251.31914,1.0,901.2971,236.50082,1.0,907.2717,229.99937,1.0,917.0875,225.57434,1.0,930.8682,223.92021,1.0,947.35876,224.2814,1.0,979.2786,222.21922,1.0,994.762,220.44174,1.0,1007.6353,221.02325,1.0,1017.02545,224.86163,1.0,1022.67633,230.90236,1.0,964.37006,246.99252,1.0,965.1871,259.23746,1.0,965.79156,267.3696,1.0,966.1816,274.20874,1.0,953.70184,285.81937,1.0,957.95856,288.25916,1.0,965.83136,287.7782,1.0,973.33795,287.77087,1.0,977.37634,284.9507,1.0,915.3026,248.08835,1.0,922.2929,243.39111,1.0,933.5078,242.37592,1.0,944.84436,247.62321,1.0,935.2392,249.37425,1.0,924.94824,250.25691,1.0,981.0554,246.663,1.0,992.2718,240.10368,1.0,1003.31305,240.3291,1.0,1009.5735,244.70421,1.0,1000.4355,247.55998,1.0,990.3792,247.58513,1.0,941.4448,313.49152,1.0,951.2264,304.908,1.0,958.5287,301.83942,1.0,965.72485,302.8799,1.0,973.1244,301.5331,1.0,980.41534,304.39093,1.0,990.38763,313.11115,1.0,985.1894,316.96915,1.0,973.61975,320.75223,1.0,966.09595,321.42847,1.0,958.88,321.15244,1.0,947.0755,317.57245,1.0,943.7909,313.13675,1.0,960.35474,310.65506,1.0,965.8083,310.62357,1.0,971.6158,310.59628,1.0,988.1321,312.70227,1.0,971.8694,311.7463,1.0,966.0594,311.86917,1.0,960.32764,311.7062,1.0,929.17017,245.8139,1.0,996.57715,243.40431,1.0,959.221,292.49002,0.9978786,969.8579,447.33447,0.9996466,812.8104,448.46234,0.9996466,765.1575,701.1192,0.98097485,773.7822,926.1789,0.9825781,1126.9053,446.2066,0.99977297,1179.6671,694.28,0.9893138,1175.2755,915.8774,0.97512746,973.73456,954.0879,0.9944911,874.7305,952.89557,0.99547094,872.5055,1292.5245,0.28815812,856.2662,1660.967,0.06529784,1072.7386,955.28015,0.9944911,1077.4314,1324.9993,0.19987194,1058.194,1667.8878,0.03418748,927.1987,254.76624,0.9958009,991.55927,253.33136,0.991401,900.0471,266.0464,0.9908467,1019.31793,262.34244,0.9946388,1016.30273,1797.4242,0.020318251,1016.30273,1797.4242,0.020318251,1045.7838,1711.7523,0.015243993,872.9784,1785.2539,0.031657733,872.9784,1785.2539,0.031657733,857.9828,1710.9467,0.026222564,1175.5887,927.13116,1.0,1138.2719,938.60944,1.0,1121.7635,969.81616,1.0,1114.377,998.8014,1.0,1105.5687,1019.468,1.0,1149.2582,1002.5466,1.0,1138.6881,1036.5947,1.0,1131.575,1054.9348,1.0,1126.2372,1068.7136,1.0,1168.1284,1004.5295,1.0,1156.7335,1040.0803,1.0,1147.6775,1059.6262,1.0,1140.3774,1074.7689,1.0,1179.7904,1001.4637,1.0,1168.1156,1033.0039,1.0,1158.3917,1049.6144,1.0,1150.2087,1062.5327,1.0,1185.6174,995.7615,1.0,1174.5105,1021.59894,1.0,1165.4781,1035.6963,1.0,1157.3665,1045.9297,1.0,771.4332,938.69745,1.0,811.0116,951.18494,1.0,829.75214,980.71246,1.0,838.46014,1011.20276,1.0,848.3093,1032.93,1.0,799.7215,1017.8716,1.0,816.3876,1056.4863,1.0,825.8611,1077.4255,1.0,831.38605,1093.9861,1.0,779.004,1021.2685,1.0,799.8215,1059.7173,1.0,812.2017,1079.9841,1.0,819.1564,1096.2983,1.0,766.19415,1018.8896,1.0,787.11896,1053.7095,1.0,800.2956,1073.6693,1.0,808.3262,1088.564,1.0,760.1564,1015.0473,1.0,778.0504,1043.9147,1.0,791.6119,1060.8022,1.0,801.3575,1073.2598,1.0
